src_idx,trg_idx,train_actn_loss,train_cl_loss,train_acc,epoch,valid_actn_loss,valid_cl_loss,valid_acc
0,0,0.05894363838799146,0.0,0.9883609693877551,0,0.07191388420760632,0.0,0.9827000379562378
0,1,1.0650672836381259,0.0,0.7982621174685809,0,0.09695662334561347,0.0,0.9684000492095948
1,0,0.8760145729673761,0.0,0.8495495854591837,0,0.10890416651964188,0.0,0.9710000455379486
1,1,0.016519957998938555,0.0,0.9999800701530612,0,0.01780930794775486,0.0,1.0
0,0,0.05907949693120864,0.0,0.9882732781828666,1,0.07191420830786228,0.0,0.9827000379562378
0,1,0.053998200840563795,0.0,0.9829201211734694,1,0.04630959630012512,0.0,0.9855000495910644
1,0,0.07496220086302076,0.0,0.9814572705298054,1,0.0802923560142517,0.0,0.9792000412940979
1,1,0.01644393191815411,0.0,0.9999800701530612,1,0.017809307854622602,0.0,1.0
0,0,0.058852185823061336,0.0,0.9883609693877551,2,0.07191408909857273,0.0,0.9827000379562378
0,1,0.030445169082519655,0.0,0.9917889030612245,2,0.029791133478283882,0.0,0.992700046300888
1,0,0.05687834566687139,0.0,0.9877391582240864,2,0.06665403321385384,0.0,0.9837000429630279
1,1,0.016478752527309924,0.0,0.9999800701530612,2,0.017809308599680662,0.0,1.0
0,0,0.05881902089874659,0.0,0.9883609693877551,3,0.07191407531499863,0.0,0.9827000379562378
0,1,0.02231991262536268,0.0,0.9958745216836735,3,0.023337026312947273,0.0,0.99590003490448
1,0,0.050053315004333854,0.0,0.9902941645408163,3,0.05845016874372959,0.0,0.9861000537872314
1,1,0.016449665004501537,0.0,0.9999800701530612,3,0.017809307854622602,0.0,1.0
0,0,0.058903211361861656,0.0,0.9883171237853109,4,0.07191409394145012,0.0,0.9827000379562378
0,1,0.019454393284015204,0.0,0.9972058355200047,4,0.020843627862632275,0.0,0.9970000445842743
1,0,0.04599013304984083,0.0,0.9915258291424537,4,0.05340859405696392,0.0,0.9874000489711762
1,1,0.01649140658294212,0.0,0.9999800701530612,4,0.017809308413416148,0.0,1.0
0,0,0.05896557123419278,0.0,0.9883171237853109,5,0.07191399969160557,0.0,0.9827000379562378
0,1,0.018356066287438175,0.0,0.9978276466836735,5,0.019855708070099353,0.0,0.9982000470161438
1,0,0.0427570735788619,0.0,0.9919044962342904,5,0.05025595314800739,0.0,0.988200044631958
1,1,0.01649396305628197,0.0,0.9999800701530612,5,0.017809307854622602,0.0,1.0
0,0,0.05890008592407922,0.0,0.9883609693877551,6,0.07191391214728356,0.0,0.9827000379562378
0,1,0.017883224396168122,0.0,0.9980269451530612,6,0.019389780610799788,0.0,0.9987000346183776
1,0,0.04045530187194141,0.0,0.9921436543975558,6,0.04731333516538143,0.0,0.9886000454425812
1,1,0.01648331071459213,0.0,0.9999800701530612,6,0.017809308040887116,0.0,1.0
0,0,0.059035423962513406,0.0,0.9883171237853109,7,0.07191377282142639,0.0,0.9827000379562378
0,1,0.017677434731978088,0.0,0.9981823980200047,7,0.01916989954188466,0.0,0.9988000333309174
1,0,0.03880951537902714,0.0,0.9924585460400095,7,0.046006203815341,0.0,0.989100044965744
1,1,0.01649265753209819,0.0,0.9999800701530612,7,0.017809308227151634,0.0,1.0
0,0,0.058825202937218914,0.0,0.9883609693877551,8,0.07191381677985191,0.0,0.9827000379562378
0,1,0.017506907469526465,0.0,0.9982063137755102,8,0.019063682947307824,0.0,0.9988000392913818
1,0,0.03741430755875701,0.0,0.9929448341836735,8,0.04484384432435036,0.0,0.9890000462532044
1,1,0.01643721732888276,0.0,0.9999800701530612,8,0.017809307761490346,0.0,1.0
0,0,0.05889079942158899,0.0,0.9883171237853109,9,0.07191398106515408,0.0,0.9827000379562378
0,1,0.017456866204453518,0.0,0.998405612244898,9,0.018997616693377496,0.0,0.9989000380039215
1,0,0.03648184997751853,0.0,0.9930205676628618,9,0.043489763513207436,0.0,0.9895000457763672
1,1,0.0164650630429197,0.0,0.9999800701530612,9,0.017809307668358088,0.0,1.0
0,0,0.058931272115786464,0.0,0.9883171237853109,10,0.07191409654915333,0.0,0.9827000379562378
0,1,0.017445835104326204,0.0,0.9983219069485761,10,0.018911633174866438,0.0,0.9989000380039215
1,0,0.03576287613440381,0.0,0.993279655673066,10,0.042826065234839915,0.0,0.9892000436782837
1,1,0.016513256503421128,0.0,0.9999800701530612,10,0.017809307761490346,0.0,1.0
0,0,0.058961518992650876,0.0,0.9883171237853109,11,0.0719141386449337,0.0,0.9827000379562378
0,1,0.017301967258242016,0.0,0.9983657525510204,11,0.018865493964403866,0.0,0.9990000367164612
1,0,0.03514261947640655,0.0,0.993522799744898,11,0.042366798408329485,0.0,0.9895000398159027
1,1,0.016449654066212932,0.0,0.9999800701530612,11,0.01780930832028389,0.0,1.0
0,0,0.058838789237245004,0.0,0.9883609693877551,12,0.07191403694450856,0.0,0.9827000379562378
0,1,0.01727309285625055,0.0,0.9984255420918368,12,0.018809970933943987,0.0,0.9990000367164612
1,0,0.03459415171409444,0.0,0.9937021683673469,12,0.04169401675462723,0.0,0.9896000444889068
1,1,0.01646192694957159,0.0,0.9999800701530612,12,0.017809307668358088,0.0,1.0
0,0,0.058902227215240806,0.0,0.9883609693877551,13,0.07191388569772243,0.0,0.9827000379562378
0,1,0.01723956895697558,0.0,0.9984853316326531,13,0.018763752188533545,0.0,0.9989000380039215
1,0,0.03424594957590559,0.0,0.993781887755102,13,0.040915701724588874,0.0,0.9895000398159027
1,1,0.016474513142198628,0.0,0.9999800701530612,13,0.01780930710956454,0.0,1.0
0,0,0.05898632988694827,0.0,0.9883171237853109,14,0.07191383466124535,0.0,0.9827000379562378
0,1,0.017216522023271844,0.0,0.9985809949587803,14,0.018766211438924076,0.0,0.9988000333309174
1,0,0.033949686010007044,0.0,0.993718112305719,14,0.04066232889890671,0.0,0.9897000372409821
1,1,0.016500905866506606,0.0,1.0,14,0.01780930869281292,0.0,1.0
0,0,0.058904642039643865,0.0,0.9882732781828666,15,0.07191381379961967,0.0,0.9827000379562378
0,1,0.017163183554360757,0.0,0.9985251913265306,15,0.018696889374405147,0.0,0.9990000426769257
1,0,0.03356496462294338,0.0,0.9939213966836735,15,0.0400543961673975,0.0,0.9900000393390656
1,1,0.016473894218952224,0.0,0.9999800701530612,15,0.017809308040887116,0.0,1.0
0,0,0.058909624577404895,0.0,0.9883171237853109,16,0.07191397435963154,0.0,0.9827000379562378
0,1,0.01711586653730091,0.0,0.9985451211734694,16,0.0186552494764328,0.0,0.9988000392913818
1,0,0.0333105039649776,0.0,0.9938616071428571,16,0.04033370092511177,0.0,0.9900000393390656
1,1,0.016470186291167473,0.0,1.0,16,0.01780930757522583,0.0,1.0
0,0,0.05893564547355078,0.0,0.9883609693877551,17,0.07191433012485504,0.0,0.9827000379562378
0,1,0.017119348643119543,0.0,0.9985849808673469,17,0.01863302690908313,0.0,0.9991000354290008
1,0,0.03311963893511161,0.0,0.9941007653061225,17,0.03971681371331215,0.0,0.99000004529953
1,1,0.016487483448367948,0.0,0.9999800701530612,17,0.017809308599680662,0.0,1.0
0,0,0.05881349857402395,0.0,0.9883609693877551,18,0.0719139814376831,0.0,0.9827000379562378
0,1,0.017048078528557886,0.0,0.9986248405612245,18,0.01860904721543193,0.0,0.9990000426769257
