src_idx,trg_idx,train_actn_loss,train_cl_loss,train_acc,epoch,valid_actn_loss,valid_cl_loss,valid_acc
0,0,0.3994649709487448,0.0,1.0,0,0.44056236743927,0.0,1.0
0,1,0.8552719938511751,0.0,0.7627854712155401,0,1.001120775938034,0.0,0.7185000300407409
1,0,0.8677517054032307,0.0,0.7913326049337581,0,0.9718208551406861,0.0,0.7666000366210938
1,1,0.5354631056590956,0.0,1.0,0,0.5978632628917694,0.0,1.0
0,0,0.39953504289899555,0.0,1.0,1,0.4405623733997345,0.0,1.0
0,1,0.5765684420356945,0.0,0.8746982052618143,1,0.6888808727264404,0.0,0.8451000332832337
1,0,0.6916838434277749,0.0,0.8671571308252762,1,0.8251804769039154,0.0,0.8240000307559967
1,1,0.5354554054080224,0.0,1.0,1,0.5978632688522338,0.0,1.0
0,0,0.399526870372344,0.0,1.0,2,0.44056237637996676,0.0,1.0
0,1,0.5469345635905558,0.0,0.8891302614795918,2,0.6360128581523895,0.0,0.8609000384807587
1,0,0.6657597197561848,0.0,0.8805917458874839,2,0.7572028458118438,0.0,0.8547000408172607
1,1,0.5354095238203905,0.0,1.0,2,0.5978632569313049,0.0,1.0
0,0,0.3994100130334192,0.0,1.0,3,0.4405623733997345,0.0,1.0
0,1,0.5294698160521838,0.0,0.8975150329726083,3,0.6072111248970031,0.0,0.8788000524044037
1,0,0.6510032591771107,0.0,0.887339422289206,3,0.7336393058300018,0.0,0.8679000437259674
1,1,0.5352477501241528,0.0,1.0,3,0.5978632509708405,0.0,1.0
0,0,0.39947585518262824,0.0,1.0,4,0.4405623733997345,0.0,1.0
0,1,0.5172775515488216,0.0,0.9034247069942708,4,0.5824945628643036,0.0,0.8914000511169433
1,0,0.6408282652193186,0.0,0.8926331692812394,4,0.7104204893112183,0.0,0.8809000492095947
1,1,0.5355218949974799,0.0,1.0,4,0.5978632509708405,0.0,1.0
0,0,0.39929355498479335,0.0,1.0,5,0.4405623733997345,0.0,1.0
0,1,0.5129551838855354,0.0,0.9039912844190792,5,0.5960437953472137,0.0,0.8837000489234924
1,0,0.6336276628533188,0.0,0.8974068426356023,5,0.7009679257869721,0.0,0.8841000437736511
1,1,0.5352704299955952,0.0,1.0,5,0.5978632390499115,0.0,1.0
0,0,0.3995516908412077,0.0,1.0,6,0.44056237637996676,0.0,1.0
0,1,0.504880738501646,0.0,0.9093524132456098,6,0.6153554916381836,0.0,0.8747000396251678
1,0,0.6271050031087837,0.0,0.9012523536779442,6,0.6989978313446045,0.0,0.883500051498413
1,1,0.5355067274400166,0.0,1.0,6,0.5978632628917694,0.0,1.0
0,0,0.3995863196192955,0.0,1.0,7,0.440562379360199,0.0,1.0
0,1,0.500606332202347,0.0,0.9105396623514137,7,0.5692597389221191,0.0,0.8931000351905822
1,0,0.6222694552674586,0.0,0.9026161249803037,7,0.6902462720870972,0.0,0.8909000337123871
1,1,0.535376558194355,0.0,1.0,7,0.5978632748126984,0.0,1.0
0,0,0.3994408502262466,0.0,1.0,8,0.44056237041950225,0.0,1.0
0,1,0.49602226274354116,0.0,0.9128372888175809,8,0.5472111225128173,0.0,0.9022000372409821
1,0,0.6187223925882456,0.0,0.9054603984161299,8,0.6876590251922607,0.0,0.8891000390052796
1,1,0.5354064061325423,0.0,1.0,8,0.5978632628917694,0.0,1.0
0,0,0.39935125897125323,0.0,1.0,9,0.44056237637996676,0.0,1.0
0,1,0.4917065002480332,0.0,0.9153047939952539,9,0.5589567661285401,0.0,0.898300039768219
1,0,0.6154577038726028,0.0,0.9068042398715506,9,0.685241961479187,0.0,0.8956000328063964
1,1,0.5352751837701214,0.0,1.0,9,0.5978632569313049,0.0,1.0
0,0,0.39940066939714003,0.0,1.0,10,0.4405623733997345,0.0,1.0
0,1,0.4903396623475211,0.0,0.916184554294664,10,0.5401135206222534,0.0,0.9048000454902649
1,0,0.6126452891194091,0.0,0.9092185983852464,10,0.6789363324642181,0.0,0.8967000484466553
1,1,0.535390916527534,0.0,1.0,10,0.5978632390499115,0.0,1.0
0,0,0.3994773720600167,0.0,1.0,11,0.44056237637996676,0.0,1.0
0,1,0.48789843004577016,0.0,0.9174771473115805,11,0.5357130110263825,0.0,0.9116000473499298
1,0,0.6107361596457812,0.0,0.9096418704305377,11,0.6867270052433014,0.0,0.8902000486850739
1,1,0.5354166669504983,0.0,1.0,11,0.597863245010376,0.0,1.0
0,0,0.39944576061501796,0.0,1.0,12,0.44056237637996676,0.0,1.0
0,1,0.4839671074735875,0.0,0.9192613430169164,12,0.5374018609523773,0.0,0.9091000378131866
1,0,0.6085694438340713,0.0,0.911927159343447,12,0.6795360028743744,0.0,0.8947000503540039
1,1,0.5355297847061741,0.0,1.0,12,0.5978632509708405,0.0,1.0
0,0,0.39954282951598263,0.0,1.0,13,0.4405623823404312,0.0,1.0
0,1,0.4829681409256799,0.0,0.9196741757344227,13,0.5306197583675385,0.0,0.9133000433444977
1,0,0.6062796906549104,0.0,0.9143064034228422,13,0.6746432483196259,0.0,0.898600035905838
1,1,0.5354937141647145,0.0,1.0,13,0.5978632628917694,0.0,1.0
0,0,0.3994850796096179,0.0,1.0,14,0.44056237637996676,0.0,1.0
0,1,0.4805232277330087,0.0,0.9215618171253983,14,0.5378345847129822,0.0,0.9085000455379486
1,0,0.6041248757012037,0.0,0.914407950883009,14,0.6803832232952118,0.0,0.8919000387191772
1,1,0.5354038787131407,0.0,1.0,14,0.597863245010376,0.0,1.0
0,0,0.3995197658636132,0.0,1.0,15,0.44056236743927,0.0,1.0
0,1,0.4779098164670321,0.0,0.9227708943036138,15,0.536134910583496,0.0,0.9074000477790832
1,0,0.6024600401216623,0.0,0.9150153368103261,15,0.699606078863144,0.0,0.8805000424385071
1,1,0.5355484306204076,0.0,1.0,15,0.5978632569313049,0.0,1.0
0,0,0.3995065999274351,0.0,1.0,16,0.440562379360199,0.0,1.0
0,1,0.47898695298603605,0.0,0.9218009752886636,16,0.5309078812599182,0.0,0.9117000520229339
1,0,0.6015096154748177,0.0,0.9153512971741813,16,0.6689562320709228,0.0,0.9043000400066376
1,1,0.5355454105503705,0.0,1.0,16,0.5978632569313049,0.0,1.0
0,0,0.3994553493601935,0.0,1.0,17,0.44056237637996676,0.0,1.0
0,1,0.4750357543935581,0.0,0.9247335098227676,17,0.5326728701591492,0.0,0.9092000365257263
1,0,0.600673513144863,0.0,0.9164759097050648,17,0.6658303141593933,0.0,0.9056000411510468
1,1,0.5353959890044465,0.0,1.0,17,0.5978632509708405,0.0,1.0
