src_idx,trg_idx,train_actn_loss,train_cl_loss,train_acc,epoch,valid_actn_loss,valid_cl_loss,valid_acc
0,0,0.00995468408503431,0.0,1.0,0,0.012691807048395277,0.0,1.0
0,1,0.19058877097720162,0.0,0.9664727393617021,0,0.05062049655243754,0.0,0.9878000438213348
1,0,0.2602169328983477,0.0,0.9613696808510638,0,0.0613293981179595,0.0,0.9869000494480134
1,1,0.019621712975996606,0.0,1.0,0,0.020203972328454257,0.0,1.0
0,0,0.00996457314653758,0.0,1.0,1,0.012691807420924305,0.0,1.0
0,1,0.034153731722146904,0.0,0.9930906473322118,1,0.038182261679321525,0.0,0.9916000425815582
1,0,0.04948029530809281,0.0,0.9915780143534884,1,0.050156132131814954,0.0,0.988800048828125
1,1,0.019622900657989877,0.0,1.0,1,0.02020397176966071,0.0,1.0
0,0,0.01002577433085188,0.0,1.0,2,0.01269180621020496,0.0,1.0
0,1,0.028983342179909666,0.0,0.9943373228641267,2,0.03311061579734087,0.0,0.992700046300888
1,0,0.04510788738806831,0.0,0.9922816933469569,2,0.04661120306700468,0.0,0.9896000504493714
1,1,0.01967732489029778,0.0,1.0,2,0.02020397176966071,0.0,1.0
0,0,0.009954389441322455,0.0,1.0,3,0.012691805977374316,0.0,1.0
0,1,0.026868723618223313,0.0,0.9947140957446808,3,0.031248612515628337,0.0,0.9929000496864319
1,0,0.04248621837493587,0.0,0.9928025265957446,3,0.04462070669978857,0.0,0.9897000551223755
1,1,0.01963317807605292,0.0,1.0,3,0.02020397218875587,0.0,1.0
0,0,0.009993079625704187,0.0,1.0,4,0.012691807141527534,0.0,1.0
0,1,0.0259739546283604,0.0,0.9948858600981692,4,0.030587419867515564,0.0,0.9931000471115112
1,0,0.04094380189050385,0.0,0.9932014627659574,4,0.04321612007915974,0.0,0.9905000448226928
1,1,0.01968042313695905,0.0,1.0,4,0.02020397214218974,0.0,1.0
