src_idx,trg_idx,train_actn_loss,train_cl_loss,train_acc,epoch,valid_actn_loss,valid_cl_loss,valid_acc
0,0,0.07691177923460396,0.0,0.9999800701530612,0,0.08288639187812805,0.0,1.0
0,1,1.7832086445117483,0.0,0.381106505284504,0,1.421152365207672,0.0,0.5012000322341919
1,0,1.2148935235276515,0.0,0.5919802295310157,0,1.2416670441627502,0.0,0.5860000312328338
1,1,0.08514004027737039,0.0,0.9923469387755102,0,0.09533681198954583,0.0,0.9853000462055206
0,0,0.07695912334079645,0.0,0.9999800701530612,1,0.08288639262318612,0.0,1.0
0,1,0.9560219426544345,0.0,0.6712611606534646,1,1.1955937027931214,0.0,0.581900030374527
1,0,0.7623338422604969,0.0,0.7466079401118415,1,1.2383536338806151,0.0,0.5857000350952148
1,1,0.08519756140149369,0.0,0.992303093173066,1,0.09533686190843582,0.0,0.9853000462055206
0,0,0.07691793607509866,0.0,0.9999800701530612,2,0.08288639411330223,0.0,1.0
0,1,0.7736927617569359,0.0,0.7410754144799953,2,0.8427212536334991,0.0,0.7154000282287598
1,0,0.6547761921371732,0.0,0.7848054848763407,2,0.8952529549598693,0.0,0.7063000321388244
1,1,0.0851571662541555,0.0,0.9923469387755102,2,0.09533684030175209,0.0,0.9853000462055206
0,0,0.07688443896797847,0.0,0.9999800701530612,3,0.08288639411330223,0.0,1.0
0,1,0.6777583172126692,0.0,0.7766980230808258,3,0.9847555577754974,0.0,0.6833000361919404
1,0,0.5996919686392862,0.0,0.8053411990404129,3,0.944151884317398,0.0,0.6941000282764435
1,1,0.08513110459839203,0.0,0.992303093173066,3,0.09533684849739074,0.0,0.9853000462055206
0,0,0.07702163162128049,0.0,0.9999800701530612,4,0.08288639187812805,0.0,1.0
0,1,0.6123655794226394,0.0,0.8042610013971523,4,0.7800607025623322,0.0,0.7448000371456146
1,0,0.5585997860346522,0.0,0.8222616390914333,4,0.6738570809364319,0.0,0.7787000358104705
1,1,0.08525975280422338,0.0,0.992303093173066,4,0.09533683285117149,0.0,0.9853000462055206
0,0,0.07700626487482568,0.0,0.9999800701530612,5,0.08288639411330223,0.0,1.0
0,1,0.5714281047789418,0.0,0.8151626276726626,5,0.7070808231830596,0.0,0.7724000334739685
1,0,0.5215084314042208,0.0,0.8362523916424537,5,0.6985678970813751,0.0,0.7673000276088715
1,1,0.08527614735066891,0.0,0.992303093173066,5,0.09533684998750687,0.0,0.9853000462055206
0,0,0.07689440799686982,0.0,1.0,6,0.08288639262318612,0.0,1.0
0,1,0.5307935597945233,0.0,0.8309789540208116,6,0.6733125209808349,0.0,0.7840000271797181
1,0,0.4986047373742473,0.0,0.8441844707240864,6,0.7913097560405731,0.0,0.7460000336170196
1,1,0.08512872558239164,0.0,0.9923469387755102,6,0.09533688947558402,0.0,0.9853000462055206
0,0,0.07686819862194207,0.0,0.9999800701530612,7,0.08288639485836029,0.0,1.0
