src_idx,trg_idx,train_actn_loss,train_cl_loss,train_acc,epoch,valid_actn_loss,valid_cl_loss,valid_acc
0,0,0.17497685764517104,0.0,1.0,0,0.22696429938077928,0.0,1.0
0,1,1.5221651257300863,0.0,0.4692064882541189,0,1.2047012329101563,0.0,0.5725000381469727
1,0,1.6430575434042483,0.0,0.4388988857366601,0,1.3667894005775452,0.0,0.5004000186920166
1,1,1.4691511964311406,0.0,0.5146028837379144,0,1.5074490308761597,0.0,0.48990002274513245
0,0,0.1749714225226519,0.0,1.0,1,0.22696429938077928,0.0,1.0
0,1,0.8702706463482915,0.0,0.7080258441214659,1,0.7924838960170746,0.0,0.7440000355243683
1,0,1.1289595985899166,0.0,0.6057648506699777,1,1.0773397445678712,0.0,0.6238000214099884
1,1,1.469242769844678,0.0,0.5145298078352091,1,1.5074473738670349,0.0,0.48990002274513245
0,0,0.1749941635192657,0.0,1.0,2,0.2269643008708954,0.0,1.0
0,1,0.5962508685734808,0.0,0.8128720242149976,2,0.6005248606204987,0.0,0.8153000354766846
1,0,0.9340772190872504,0.0,0.6830119885960404,2,0.8793745636940002,0.0,0.7062000334262848
1,1,1.4693290080342973,0.0,0.514561125818564,2,1.5074478268623352,0.0,0.48990002274513245
0,0,0.17507327667304448,0.0,1.0,3,0.2269642949104309,0.0,1.0
0,1,0.48169566782153383,0.0,0.8583471896697064,3,0.5167204409837722,0.0,0.8466000437736512
1,0,0.6914143516701095,0.0,0.779827388573666,3,0.6297721683979034,0.0,0.812600040435791
1,1,1.469245093209403,0.0,0.5145193678992135,3,1.5074484467506408,0.0,0.48990002274513245
0,0,0.17500832540040112,0.0,1.0,4,0.22696429938077928,0.0,1.0
0,1,0.42012389764493824,0.0,0.8818701031256695,4,0.47613916397094724,0.0,0.8655000507831574
1,0,0.4446637673037393,0.0,0.8734597077175063,4,0.42367335259914396,0.0,0.8827000439167023
1,1,1.4694423845836095,0.0,0.5144462919965083,4,1.507448387145996,0.0,0.48990002274513245
0,0,0.17498933052530094,0.0,1.0,5,0.22696429789066314,0.0,1.0
0,1,0.37545683554240633,0.0,0.901364340465896,5,0.44386351108551025,0.0,0.880800050497055
1,0,0.31810224664454556,0.0,0.9189661917637806,5,0.36716403961181643,0.0,0.9060000538825989
1,1,1.468900128286712,0.0,0.5146968389044002,5,1.5074482798576354,0.0,0.48990002274513245
