src_idx,trg_idx,train_actn_loss,train_cl_loss,train_acc,epoch,valid_actn_loss,valid_cl_loss,valid_acc
0,0,0.1750921424554319,0.0,1.0,0,0.22696429938077928,0.0,1.0
0,1,0.9708264248103512,0.0,0.6744326638932131,0,0.6004280924797059,0.0,0.8238000392913818
1,0,3.983395289401619,0.0,0.21604903133548037,0,2.2932526588439943,0.0,0.37250001430511476
1,1,0.2789564169183069,0.0,1.0,0,0.33809239566326144,0.0,1.0
0,0,0.17500222352694492,0.0,1.0,1,0.22696429789066314,0.0,1.0
0,1,0.39951732176907206,0.0,0.8904797970032206,1,0.44727352261543274,0.0,0.8793000459671021
1,0,2.866761626029501,0.0,0.376504229039562,1,1.8499784350395203,0.0,0.5087000221014023
1,1,0.2789534906647643,0.0,1.0,1,0.33809239864349366,0.0,1.0
0,0,0.17500462778368775,0.0,1.0,2,0.22696429789066314,0.0,1.0
0,1,0.3386726458461917,0.0,0.9163819545385788,2,0.4195157170295715,0.0,0.8952000558376312
1,0,2.321497271255571,0.0,0.4801754963641264,2,1.7899207711219787,0.0,0.5577000319957733
1,1,0.27890252306753277,0.0,1.0,2,0.3380923867225647,0.0,1.0
0,0,0.17502108383543638,0.0,1.0,3,0.22696430385112762,0.0,1.0
0,1,0.3138780587789964,0.0,0.9278928649668791,3,0.40414519011974337,0.0,0.9007000505924225
1,0,2.0896080452568677,0.0,0.5289656598957218,3,1.7346985340118408,0.0,0.5816000282764435
1,1,0.2789419515400517,0.0,1.0,3,0.33809239566326144,0.0,1.0
0,0,0.17502620907462374,0.0,1.0,4,0.22696429640054702,0.0,1.0
0,1,0.299087044992009,0.0,0.93411287543725,4,0.39521479308605195,0.0,0.9007000386714935
1,0,1.9225354766359135,0.0,0.5620321230012544,4,1.7395959973335267,0.0,0.5889000356197357
1,1,0.27889823852753154,0.0,1.0,4,0.3380923897027969,0.0,1.0
0,0,0.1749827373696833,0.0,1.0,5,0.22696429938077928,0.0,1.0
0,1,0.2883673101967695,0.0,0.9391968840238999,5,0.3877757728099823,0.0,0.9041000485420227
1,0,1.870543712255906,0.0,0.5733247539218591,5,1.7475582122802735,0.0,0.5947000324726105
1,1,0.2789520343043366,0.0,1.0,5,0.33809239268302915,0.0,1.0
0,0,0.17493062983362043,0.0,1.0,6,0.2269643008708954,0.0,1.0
0,1,0.28030574200104696,0.0,0.9430129753083599,6,0.3851619929075241,0.0,0.906600046157837
1,0,1.7953806908763186,0.0,0.5864689629905078,6,1.756953501701355,0.0,0.5925000190734864
1,1,0.2788240325694181,0.0,1.0,6,0.33809239566326144,0.0,1.0
0,0,0.1749892225679086,0.0,1.0,7,0.22696429640054702,0.0,1.0
0,1,0.2725620946409751,0.0,0.9467806657966302,7,0.38137257993221285,0.0,0.9074000358581543
1,0,1.8142948673695933,0.0,0.5872794432299477,7,1.819419026374817,0.0,0.5888000190258026
1,1,0.2788600585594469,0.0,1.0,7,0.3380923867225647,0.0,1.0
0,0,0.17497550802571432,0.0,1.0,8,0.2269643008708954,0.0,1.0
0,1,0.26710266300610136,0.0,0.9494114055925486,8,0.3814674437046051,0.0,0.9082000434398652
1,0,1.8300858200812826,0.0,0.5847379133409384,8,1.878636085987091,0.0,0.582200026512146
1,1,0.2788897361986491,0.0,1.0,8,0.33809239566326144,0.0,1.0
0,0,0.17504890187054264,0.0,1.0,9,0.22696430385112762,0.0,1.0
0,1,0.26179712828324764,0.0,0.9527197601843853,9,0.380145400762558,0.0,0.9094000399112702
1,0,1.8428089545697581,0.0,0.5831264427730015,9,1.9319138050079345,0.0,0.5737000286579133
1,1,0.2788584188235049,0.0,1.0,9,0.33809239566326144,0.0,1.0
0,0,0.17507954778111712,0.0,1.0,10,0.2269643023610115,0.0,1.0
0,1,0.25679054156858094,0.0,0.9552793216948606,10,0.37907770872116087,0.0,0.909000039100647
1,0,1.9084591001880413,0.0,0.57421875,10,1.94662504196167,0.0,0.5683000266551972
1,1,0.27896033440317425,0.0,1.0,10,0.33809239268302915,0.0,1.0
0,0,0.1751077860897901,0.0,1.0,11,0.22696429789066314,0.0,1.0
0,1,0.2530407998330739,0.0,0.9571308992346939,11,0.3816476553678513,0.0,0.9080000460147858
1,0,1.900298067501613,0.0,0.5744360800908537,11,1.9350262522697448,0.0,0.5703000247478485
1,1,0.27899027904685664,0.0,1.0,11,0.33809239566326144,0.0,1.0
0,0,0.17498241258519037,0.0,1.0,12,0.22696429789066314,0.0,1.0
0,1,0.2488774450457826,0.0,0.9588591018501593,12,0.37731682062149047,0.0,0.9104000329971313
1,0,1.9014754879231355,0.0,0.5741276424758288,12,1.930792009830475,0.0,0.570900022983551
1,1,0.27887618085559535,0.0,1.0,12,0.3380923897027969,0.0,1.0
0,0,0.17512028497092577,0.0,1.0,13,0.22696429789066314,0.0,1.0
0,1,0.24573895152734251,0.0,0.9624293914863041,13,0.3804082751274109,0.0,0.9074000477790832
1,0,1.9525871641781865,0.0,0.563470868431792,13,2.0016796231269836,0.0,0.5579000294208527
1,1,0.27896179775802454,0.0,1.0,13,0.33809239864349366,0.0,1.0
0,0,0.17504067247619434,0.0,1.0,14,0.22696429938077928,0.0,1.0
0,1,0.24294065562437991,0.0,0.9629219435915655,14,0.3900917708873749,0.0,0.9034000337123871
1,0,1.958510859888427,0.0,0.5604016720032206,14,2.0033058524131775,0.0,0.5624000370502472
1,1,0.27889517785943285,0.0,1.0,14,0.33809239566326144,0.0,1.0
0,0,0.1750194222039106,0.0,1.0,15,0.22696429640054702,0.0,1.0
0,1,0.2394420138123084,0.0,0.9641205814419961,15,0.3795598238706589,0.0,0.9122000396251678
1,0,1.9825328174902468,0.0,0.5579977528173097,15,2.0305774092674254,0.0,0.556600034236908
1,1,0.2789502875233183,0.0,1.0,15,0.33809239566326144,0.0,1.0
0,0,0.17504091758509072,0.0,1.0,16,0.2269643023610115,0.0,1.0
0,1,0.23702721693077866,0.0,0.9658525799001966,16,0.3784870713949203,0.0,0.9112000405788422
1,0,1.9911754350272977,0.0,0.5532402134671504,16,2.0604379534721375,0.0,0.5468000292778015
