src_idx,trg_idx,train_actn_loss,train_cl_loss,train_acc,epoch,valid_actn_loss,valid_cl_loss,valid_acc
0,0,0.0736041151139201,0.0,1.0,0,0.13915471062064172,0.0,1.0
0,1,2.631521895831945,0.0,0.23069196422489321,0,4.092406702041626,0.0,0.17410000711679458
1,0,0.5094116100547265,0.0,0.8659837373665401,0,1.0490996658802032,0.0,0.695300030708313
1,1,0.08962726117853,0.0,1.0,0,0.1524522691965103,0.0,1.0
0,0,0.07348963519444271,0.0,1.0,1,0.13915471136569976,0.0,1.0
0,1,0.8470753414594397,0.0,0.7147480866738728,1,1.7007519006729126,0.0,0.5657000303268432
1,0,0.35123535458530697,0.0,0.9203204719387755,1,0.636578643321991,0.0,0.823300039768219
1,1,0.08964576028591516,0.0,1.0,1,0.15245226621627808,0.0,1.0
0,0,0.07345519441046885,0.0,1.0,2,0.13915470913052558,0.0,1.0
0,1,0.46103903149463693,0.0,0.8551817603257238,2,0.6663263618946076,0.0,0.7997000396251679
1,0,0.33425180743239363,0.0,0.9272520727649027,2,0.5578516900539399,0.0,0.8536000430583954
1,1,0.08964205738537166,0.0,1.0,2,0.15245226621627808,0.0,1.0
0,0,0.07345815753678278,0.0,1.0,3,0.13915470987558365,0.0,1.0
0,1,0.3919069655239582,0.0,0.8816964285714286,3,0.5724434792995453,0.0,0.8310000360012054
1,0,0.3232180332498891,0.0,0.9312061542759136,3,0.5428526669740676,0.0,0.8555000364780426
1,1,0.08981048277750307,0.0,1.0,3,0.1524522691965103,0.0,0.9998000144958497
0,0,0.07350140775800967,0.0,1.0,4,0.13915471211075783,0.0,1.0
0,1,0.3603747882405106,0.0,0.8936104911322497,4,0.5453405320644379,0.0,0.8384000420570373
1,0,0.3156365017045517,0.0,0.93299186868327,4,0.5301678568124771,0.0,0.8596000373363495
1,1,0.08961775001822686,0.0,1.0,4,0.1524522691965103,0.0,1.0
0,0,0.07351173713271107,0.0,1.0,5,0.13915471211075783,0.0,1.0
0,1,0.339236244559288,0.0,0.9017458545918368,5,0.5340468555688858,0.0,0.8432000398635864
1,0,0.31096024598394123,0.0,0.9349848533771477,5,0.5284576863050461,0.0,0.8581000447273255
1,1,0.08979440505179215,0.0,1.0,5,0.15245226621627808,0.0,1.0
0,0,0.07362644304046218,0.0,1.0,6,0.13915471434593202,0.0,1.0
0,1,0.32545486586738603,0.0,0.9077487244289748,6,0.5111298352479935,0.0,0.8513000428676605
1,0,0.3063696611444561,0.0,0.9363480547861177,6,0.5161690652370453,0.0,0.8633000314235687
1,1,0.08954665368917036,0.0,1.0,6,0.15245227068662642,0.0,0.9999000072479248
0,0,0.0736081959033499,0.0,1.0,7,0.13915471062064172,0.0,1.0
0,1,0.31542121983912524,0.0,0.912352519071832,7,0.5141759604215622,0.0,0.8509000301361084
1,0,0.3043630531399834,0.0,0.9362404337342904,7,0.5158284634351731,0.0,0.8639000475406646
1,1,0.08978709557606858,0.0,1.0,7,0.15245226621627808,0.0,1.0
0,0,0.07344429816442485,0.0,1.0,8,0.13915470838546753,0.0,1.0
0,1,0.30800450273922514,0.0,0.9155771683673469,8,0.49478096663951876,0.0,0.8569000363349915
1,0,0.301525777928075,0.0,0.9375318878767441,8,0.5153894364833832,0.0,0.8634000420570374
1,1,0.08966470498363582,0.0,1.0,8,0.1524522691965103,0.0,1.0
0,0,0.07345411132032774,0.0,0.9999800701530612,9,0.13915471211075783,0.0,1.0
0,1,0.30180762776610803,0.0,0.9179966519681775,9,0.4985112488269806,0.0,0.8576000332832336
1,0,0.2997422036619819,0.0,0.937731186346132,9,0.5132718622684479,0.0,0.8648000359535217
1,1,0.08977078692037233,0.0,1.0,9,0.1524522691965103,0.0,1.0
0,0,0.07352507986812568,0.0,1.0,10,0.13915471136569976,0.0,1.0
0,1,0.2966737130618825,0.0,0.9195073341228523,10,0.4826239705085754,0.0,0.8618000388145447
1,0,0.29744705033241486,0.0,0.9385762117346939,10,0.5126935809850692,0.0,0.8637000501155854
1,1,0.08964418068680229,0.0,1.0,10,0.15245227068662642,0.0,1.0
0,0,0.0735644378072145,0.0,1.0,11,0.13915471062064172,0.0,1.0
0,1,0.29214235798132665,0.0,0.9208107462951115,11,0.48271945118904114,0.0,0.8629000306129455
1,0,0.29581553899512,0.0,0.9390904018465354,11,0.5030063211917877,0.0,0.8663000404834748
