src_idx,trg_idx,train_actn_loss,train_cl_loss,train_acc,epoch,valid_actn_loss,valid_cl_loss,valid_acc
0,0,0.566333325237644,0.0,0.9998405612244898,0,0.572126042842865,0.0,1.0
0,1,0.6884863160702647,0.0,0.8742506379375652,0,0.6942595660686492,0.0,0.87314453125
1,0,0.6896933350636034,0.0,0.8726841518465354,0,0.6929421752691269,0.0,0.87236328125
1,1,0.5663333267581706,0.0,0.9999202806122448,0,0.5721260383725166,0.0,1.0
0,0,0.5667009872137284,0.0,0.9998804209183674,1,0.5721260324120522,0.0,1.0
0,1,0.6615842106390972,0.0,0.8875079720604176,1,0.6730981037020684,0.0,0.88291015625
1,0,0.6625431918976258,0.0,0.8883211098763407,1,0.6751869902014732,0.0,0.8861328125
1,1,0.5667009850849911,0.0,0.9998804209183674,1,0.5721260368824005,0.0,1.0
0,0,0.5667464280006836,0.0,0.9998804209183674,2,0.572126030921936,0.0,1.0
0,1,0.6476425227462029,0.0,0.8973612882653061,2,0.6561882391571998,0.0,0.89287109375
1,0,0.6481027557533614,0.0,0.8959502550412197,2,0.6594085916876793,0.0,0.89033203125
1,1,0.566746428304789,0.0,0.9998804209183674,2,0.5721260353922843,0.0,1.0
0,0,0.5666466075546888,0.0,0.9998804209183674,3,0.5721260368824005,0.0,1.0
0,1,0.6364220742668424,0.0,0.904296875,3,0.6468115597963333,0.0,0.896484375
1,0,0.6371005399494755,0.0,0.9033601721938777,3,0.6489815458655357,0.0,0.89501953125
1,1,0.5666466037533722,0.0,0.9998804209183674,3,0.572126042842865,0.0,1.0
0,0,0.5668942072257703,0.0,0.9998804209183674,4,0.5721260383725166,0.0,1.0
0,1,0.6283250566647978,0.0,0.9112922512755102,4,0.6385646402835846,0.0,0.90244140625
1,0,0.6281634046106922,0.0,0.9112165177963218,4,0.6377059370279312,0.0,0.90615234375
1,1,0.5668942107229816,0.0,0.9998405612244898,4,0.5721260353922843,0.0,1.0
0,0,0.5669058901923043,0.0,0.9998804209183674,5,0.572126042842865,0.0,1.0
0,1,0.6206972425689503,0.0,0.9156170280612244,5,0.6319556102156639,0.0,0.90888671875
1,0,0.6210461736333613,0.0,0.9164580675412196,5,0.6297271773219109,0.0,0.90986328125
1,1,0.5669058915607783,0.0,0.9998405612244898,5,0.5721260353922843,0.0,1.0
0,0,0.5668698274055306,0.0,0.9998604910714286,6,0.5721260398626328,0.0,1.0
0,1,0.614808232200389,0.0,0.9208545918975558,6,0.6261313945055008,0.0,0.91640625
1,0,0.614942169919306,0.0,0.9193997130710252,6,0.62942875623703,0.0,0.9123046875
1,1,0.5668698328794265,0.0,0.999900350765306,6,0.5721260368824005,0.0,1.0
0,0,0.5666322118165542,0.0,0.9998604910714286,7,0.5721260368824005,0.0,1.0
0,1,0.609292418981085,0.0,0.9242307078473422,7,0.620164754986763,0.0,0.917578125
1,0,0.6093587741559866,0.0,0.9249840561224488,7,0.61685231924057,0.0,0.92236328125
1,1,0.5666322110562908,0.0,0.9998804209183674,7,0.5721260324120522,0.0,0.99990234375
0,0,0.5666815693281135,0.0,0.9998804209183674,8,0.572126042842865,0.0,1.0
0,1,0.6050371007651699,0.0,0.9289461097546986,8,0.6119144678115844,0.0,0.925390625
1,0,0.6052571529028367,0.0,0.9290138711126484,8,0.6135185524821282,0.0,0.92529296875
1,1,0.5666815675034815,0.0,0.9998604910714286,8,0.572126042842865,0.0,1.0
0,0,0.5664854440457967,0.0,0.9998804209183674,9,0.5721260383725166,0.0,0.99990234375
0,1,0.6013555782181876,0.0,0.9325414540208116,9,0.6075454160571099,0.0,0.92958984375
1,0,0.6013806285906811,0.0,0.9337611608967488,9,0.6085002914071083,0.0,0.92861328125
1,1,0.5664854446540073,0.0,0.9998405612244898,9,0.5721260353922843,0.0,1.0
0,0,0.5668227584386358,0.0,0.9999402104591836,10,0.5721260458230972,0.0,1.0
0,1,0.5984498189420117,0.0,0.9361407844995966,10,0.6164749637246132,0.0,0.92158203125
1,0,0.5985426261108748,0.0,0.9349410077747032,10,0.6179030016064644,0.0,0.92158203125
1,1,0.5668227614796891,0.0,0.9998804209183674,10,0.5721260324120522,0.0,1.0
0,0,0.5665152763225594,0.0,0.999900350765306,11,0.5721260368824005,0.0,1.0
0,1,0.595729164018923,0.0,0.9381377551020408,11,0.5998328864574433,0.0,0.93994140625
1,0,0.5954556863526909,0.0,0.9383091519073564,11,0.6004993364214897,0.0,0.93623046875
1,1,0.5665152720650848,0.0,0.9998405612244898,11,0.5721260353922843,0.0,1.0
